utc_timestamp,site_id,pv_generation,total_load,localtime
2018-12-31 13:00:00+00:00,847178906,-0.05822000000000001,126.41862,2019-01-01 00:00:00+11:00
2018-12-31 13:30:00+00:00,847178906,-0.03528333333333333,90.82436666666666,2019-01-01 00:30:00+11:00
2018-12-31 14:00:00+00:00,847178906,-0.054299999999999994,113.09176666666667,2019-01-01 01:00:00+11:00
2018-12-31 14:30:00+00:00,847178906,-0.0463,99.79195,2019-01-01 01:30:00+11:00
2018-12-31 15:00:00+00:00,847178906,-0.03885,155.65263333333334,2019-01-01 02:00:00+11:00
2018-12-31 15:30:00+00:00,847178906,-0.05938333333333334,172.5662166666667,2019-01-01 02:30:00+11:00
2018-12-31 16:00:00+00:00,847178906,-0.03843333333333333,150.46013333333335,2019-01-01 03:00:00+11:00
2018-12-31 16:30:00+00:00,847178906,-0.0494,168.40326666666667,2019-01-01 03:30:00+11:00
2018-12-31 17:00:00+00:00,847178906,-0.044283333333333334,156.3498,2019-01-01 04:00:00+11:00
2018-12-31 17:30:00+00:00,847178906,-0.03453333333333333,121.83096666666667,2019-01-01 04:30:00+11:00
2018-12-31 18:00:00+00:00,847178906,-0.044283333333333334,103.65051666666666,2019-01-01 05:00:00+11:00
2018-12-31 18:30:00+00:00,847178906,-0.03448333333333333,98.21515,2019-01-01 05:30:00+11:00
2018-12-31 19:00:00+00:00,847178906,1.1180833333333333,70.35946666666666,2019-01-01 06:00:00+11:00
2018-12-31 19:30:00+00:00,847178906,37.0985,26.59363333333333,2019-01-01 06:30:00+11:00
2018-12-31 20:00:00+00:00,847178906,86.25450000000001,194.7358833333333,2019-01-01 07:00:00+11:00
2018-12-31 20:30:00+00:00,847178906,116.17893333333332,192.9072,2019-01-01 07:30:00+11:00
2018-12-31 21:00:00+00:00,847178906,148.21523333333332,179.2387,2019-01-01 08:00:00+11:00
2018-12-31 21:30:00+00:00,847178906,182.18728333333334,187.5053,2019-01-01 08:30:00+11:00
2018-12-31 22:00:00+00:00,847178906,214.97676666666666,202.83114999999998,2019-01-01 09:00:00+11:00
