utc_timestamp,site_id,pv_generation,total_load,localtime
2018-12-31 13:00:00+00:00,1679518290,-0.00118,19.76604,2019-01-01 00:00:00+11:00
2018-12-31 13:30:00+00:00,1679518290,-0.0016666666666666668,24.45398333333333,2019-01-01 00:30:00+11:00
2018-12-31 14:00:00+00:00,1679518290,-0.0019500000000000001,20.94065,2019-01-01 01:00:00+11:00
2018-12-31 14:30:00+00:00,1679518290,0.004383333333333334,41.938433333333336,2019-01-01 01:30:00+11:00
2018-12-31 15:00:00+00:00,1679518290,-0.002466666666666667,22.841133333333335,2019-01-01 02:00:00+11:00
2018-12-31 15:30:00+00:00,1679518290,0.004,34.42208333333334,2019-01-01 02:30:00+11:00
2018-12-31 16:00:00+00:00,1679518290,0.003966666666666667,39.68025,2019-01-01 03:00:00+11:00
2018-12-31 16:30:00+00:00,1679518290,-0.0026333333333333334,19.984133333333332,2019-01-01 03:30:00+11:00
2018-12-31 17:00:00+00:00,1679518290,0.015183333333333333,65.42728333333334,2019-01-01 04:00:00+11:00
2018-12-31 17:30:00+00:00,1679518290,0.015733333333333332,68.75015,2019-01-01 04:30:00+11:00
2018-12-31 18:00:00+00:00,1679518290,-0.0015166666666666668,19.249166666666667,2019-01-01 05:00:00+11:00
2018-12-31 18:30:00+00:00,1679518290,0.01576666666666667,63.30465,2019-01-01 05:30:00+11:00
2018-12-31 19:00:00+00:00,1679518290,0.20299999999999999,71.89285,2019-01-01 06:00:00+11:00
2018-12-31 19:30:00+00:00,1679518290,7.360183333333333,41.66561666666667,2019-01-01 06:30:00+11:00
2018-12-31 20:00:00+00:00,1679518290,16.0408,22.37505,2019-01-01 07:00:00+11:00
2018-12-31 20:30:00+00:00,1679518290,30.33151666666667,75.6969,2019-01-01 07:30:00+11:00
2018-12-31 21:00:00+00:00,1679518290,46.07001666666667,49.547266666666665,2019-01-01 08:00:00+11:00
2018-12-31 21:30:00+00:00,1679518290,73.62296666666667,99.46658333333335,2019-01-01 08:30:00+11:00
2018-12-31 22:00:00+00:00,1679518290,69.37745,120.26863333333334,2019-01-01 09:00:00+11:00
2018-12-31 22:30:00+00:00,1679518290,141.41888333333335,89.85820000000001,2019-01-01 09:30:00+11:00
2018-12-31 23:00:00+00:00,1679518290,165.2758,172.98898333333332,2019-01-01 10:00:00+11:00
2018-12-31 23:30:00+00:00,1679518290,200.09259999999998,151.96926666666667,2019-01-01 10:30:00+11:00
2019-01-01 00:00:00+00:00,1679518290,219.27876666666668,178.36136666666667,2019-01-01 11:00:00+11:00
2019-01-01 00:30:00+00:00,1679518290,219.26463333333334,82.86926666666666,2019-01-01 11:30:00+11:00
2019-01-01 01:00:00+00:00,1679518290,162.72566666666668,88.60836666666665,2019-01-01 12:00:00+11:00
2019-01-01 01:30:00+00:00,1679518290,240.2814,98.17195,2019-01-01 12:30:00+11:00
2019-01-01 02:00:00+00:00,1679518290,225.42966666666666,86.10343333333333,2019-01-01 13:00:00+11:00
2019-01-01 02:30:00+00:00,1679518290,208.85906666666665,102.18038333333334,2019-01-01 13:30:00+11:00
2019-01-01 03:00:00+00:00,1679518290,188.23726666666667,103.79981666666667,2019-01-01 14:00:00+11:00
2019-01-01 03:30:00+00:00,1679518290,203.51526666666666,127.3636,2019-01-01 14:30:00+11:00
2019-01-01 04:00:00+00:00,1679518290,198.40426666666667,110.47104999999999,2019-01-01 15:00:00+11:00
2019-01-01 04:30:00+00:00,1679518290,64.37278333333335,95.61495000000001,2019-01-01 15:30:00+11:00
2019-01-01 05:00:00+00:00,1679518290,43.017966666666666,119.01806666666666,2019-01-01 16:00:00+11:00
2019-01-01 05:30:00+00:00,1679518290,85.09008333333334,103.23479999999999,2019-01-01 16:30:00+11:00
2019-01-01 06:00:00+00:00,1679518290,33.99361666666667,88.5702,2019-01-01 17:00:00+11:00
2019-01-01 06:30:00+00:00,1679518290,45.739383333333336,163.75991666666667,2019-01-01 17:30:00+11:00
2019-01-01 07:00:00+00:00,1679518290,29.560616666666665,155.75218333333333,2019-01-01 18:00:00+11:00
