utc_timestamp,site_id,pv_generation,total_load,localtime
2018-12-31 13:30:00+00:00,930666244,0.30644,203.95254,2019-01-01 00:00:00+10:30
2018-12-31 14:00:00+00:00,930666244,0.18521666666666667,153.64008333333334,2019-01-01 00:30:00+10:30
2018-12-31 14:30:00+00:00,930666244,0.09491666666666666,78.00793333333333,2019-01-01 01:00:00+10:30
2018-12-31 15:00:00+00:00,930666244,0.20518333333333336,142.11013333333332,2019-01-01 01:30:00+10:30
2018-12-31 15:30:00+00:00,930666244,0.19546666666666668,157.52508333333333,2019-01-01 02:00:00+10:30
2018-12-31 16:00:00+00:00,930666244,0.21896666666666667,149.97511666666665,2019-01-01 02:30:00+10:30
2018-12-31 16:30:00+00:00,930666244,0.22068333333333334,150.96518333333333,2019-01-01 03:00:00+10:30
2018-12-31 17:00:00+00:00,930666244,0.16885000000000003,142.26978333333332,2019-01-01 03:30:00+10:30
2018-12-31 17:30:00+00:00,930666244,0.20411666666666664,141.54726666666667,2019-01-01 04:00:00+10:30
2018-12-31 18:00:00+00:00,930666244,0.1471,129.7006,2019-01-01 04:30:00+10:30
2018-12-31 18:30:00+00:00,930666244,0.11036666666666667,86.955,2019-01-01 05:00:00+10:30
2018-12-31 19:00:00+00:00,930666244,-0.3753166666666667,112.17320000000001,2019-01-01 05:30:00+10:30
2018-12-31 19:30:00+00:00,930666244,0.19768333333333335,56.691849999999995,2019-01-01 06:00:00+10:30
2018-12-31 20:00:00+00:00,930666244,6.252816666666667,146.66535,2019-01-01 06:30:00+10:30
2018-12-31 20:30:00+00:00,930666244,11.121883333333335,99.47811666666666,2019-01-01 07:00:00+10:30
2018-12-31 21:00:00+00:00,930666244,16.452783333333333,120.47853333333335,2019-01-01 07:30:00+10:30
2018-12-31 21:30:00+00:00,930666244,37.19343333333333,138.26681666666667,2019-01-01 08:00:00+10:30
2018-12-31 22:00:00+00:00,930666244,82.5905,125.5317,2019-01-01 08:30:00+10:30
2018-12-31 22:30:00+00:00,930666244,138.9187,128.85503333333335,2019-01-01 09:00:00+10:30
2018-12-31 23:00:00+00:00,930666244,192.77005,54.69461666666667,2019-01-01 09:30:00+10:30
2018-12-31 23:30:00+00:00,930666244,245.50806666666668,38.92643333333334,2019-01-01 10:00:00+10:30
2019-01-01 00:00:00+00:00,930666244,290.86719999999997,63.43383333333335,2019-01-01 10:30:00+10:30
2019-01-01 00:30:00+00:00,930666244,328.5832833333333,45.865133333333326,2019-01-01 11:00:00+10:30
2019-01-01 01:00:00+00:00,930666244,359.9187,158.31151666666668,2019-01-01 11:30:00+10:30
2019-01-01 01:30:00+00:00,930666244,386.99409999999995,49.99263333333334,2019-01-01 12:00:00+10:30
2019-01-01 02:00:00+00:00,930666244,403.8903666666667,104.35316666666667,2019-01-01 12:30:00+10:30
2019-01-01 02:30:00+00:00,930666244,412.08068333333335,189.93758333333335,2019-01-01 13:00:00+10:30
2019-01-01 03:00:00+00:00,930666244,412.1967666666667,200.88478333333333,2019-01-01 13:30:00+10:30
2019-01-01 03:30:00+00:00,930666244,411.9357333333333,54.82913333333334,2019-01-01 14:00:00+10:30
2019-01-01 04:00:00+00:00,930666244,411.98245,109.28813333333335,2019-01-01 14:30:00+10:30
2019-01-01 04:30:00+00:00,930666244,412.3052833333333,335.33639999999997,2019-01-01 15:00:00+10:30
2019-01-01 05:00:00+00:00,930666244,412.27444999999994,322.6327333333333,2019-01-01 15:30:00+10:30
2019-01-01 05:30:00+00:00,930666244,409.9171833333333,291.64995,2019-01-01 16:00:00+10:30
2019-01-01 06:00:00+00:00,930666244,392.4257,278.3396,2019-01-01 16:30:00+10:30
2019-01-01 06:30:00+00:00,930666244,364.58675,259.07618333333335,2019-01-01 17:00:00+10:30
2019-01-01 07:00:00+00:00,930666244,331.04884999999996,255.71540000000002,2019-01-01 17:30:00+10:30
2019-01-01 07:30:00+00:00,930666244,286.1417,243.42478333333335,2019-01-01 18:00:00+10:30
2019-01-01 08:00:00+00:00,930666244,208.7992,233.3305,2019-01-01 18:30:00+10:30
2019-01-01 08:30:00+00:00,930666244,108.14973333333334,228.97796666666667,2019-01-01 19:00:00+10:30
2019-01-01 09:00:00+00:00,930666244,29.896816666666666,220.14796666666666,2019-01-01 19:30:00+10:30
2019-01-01 09:30:00+00:00,930666244,3.5361500000000006,230.77513333333334,2019-01-01 20:00:00+10:30
2019-01-01 10:00:00+00:00,930666244,-0.25633333333333336,191.20046666666667,2019-01-01 20:30:00+10:30
2019-01-01 10:30:00+00:00,930666244,-0.09116666666666666,178.94005,2019-01-01 21:00:00+10:30
2019-01-01 11:00:00+00:00,930666244,0.3524333333333334,224.52763333333334,2019-01-01 21:30:00+10:30
2019-01-01 11:30:00+00:00,930666244,0.40893333333333337,259.1666666666667,2019-01-01 22:00:00+10:30
2019-01-01 12:00:00+00:00,930666244,0.23401666666666668,177.49448333333336,2019-01-01 22:30:00+10:30
2019-01-01 12:30:00+00:00,930666244,0.3551166666666667,228.79673333333332,2019-01-01 23:00:00+10:30
2019-01-01 13:00:00+00:00,930666244,0.23773333333333335,159.55131666666668,2019-01-01 23:30:00+10:30
2019-01-01 13:30:00+00:00,930666244,0.20031666666666667,159.19688333333332,2019-01-02 00:00:00+10:30
2019-01-01 14:00:00+00:00,930666244,0.2218,150.9534,2019-01-02 00:30:00+10:30
2019-01-01 14:30:00+00:00,930666244,0.1856,151.08111666666667,2019-01-02 01:00:00+10:30
2019-01-01 15:00:00+00:00,930666244,0.22353333333333333,151.99933333333334,2019-01-02 01:30:00+10:30
